1387658211943, 26,0,0,1755669,449792,434297,366642,320559,982644,486706,734515
1387658212918, 26,0,0,88370,49309,44359,13930,27942,74505,54852,30919
1387658213925, 26,0,0,583628,76900,206028,91715,41440,496169,302150,92084
1387658214916, 51,0,0,248853,50555,8627,30998,30465,25373,35077,20050
1387658215907, 0,0,0,189233,52324,2381,5169,9721,5334,10121,4136
1387658216902, 0,0,0,54958,4084,167,133,722,759,234,211
1387658217878, 0,0,0,6,3,0,0,1,8,2,2
1387658218869, 0,41,60,8,3,32,5,11,22,24,12
1387658219873, 0,53,57,14,22,25,4,14,32,51,9
1387658220864, 0,61,60,9,29,34,9,37,147,135,45
1387658221875, 0,69,57,249,141,67,24,57,529,609,63
1387658222878, 0,60,48,59630,54043,12985,3009,1213,8661,4171,319
1387658223853, 0,61,44,147,157,19,136,73,269,319,157
1387658224881, 0,44,43,604104,272898,31617,13092,7430,39993,18622,9290
1387658225868, 51,44,43,877628,332152,1424,118974,44663,76207,62414,53418
1387658226860, 26,44,43,695290,509438,26888,111754,78552,81098,26238,11341
1387658227866, 51,44,43,1537726,167896,167699,55936,119011,53927,27059,39889
1387658228857, 51,44,43,179665,72160,159956,29800,17167,24939,20868,12445
1387658229852, 26,44,43,498689,66182,23153,43590,10550,48457,24423,7517
1387658230839, 26,44,43,671889,29189,17436,53252,20476,57411,29960,14772
1387658231847, 26,44,43,538411,295557,13419,49952,17215,84490,2583,1430
1387658232842, 26,44,43,325043,38531,22648,51544,11125,54820,2973,4480
1387658233845, 26,44,43,1658144,809853,101541,238203,61626,122956,99925,31131
1387658234820, 26,44,43,627882,79792,3997,110600,4432,13408,14373,14752
1387658235827, 26,44,43,478193,133297,33200,79558,20935,68067,12967,4326
1387658236823, 26,44,43,751333,910788,37273,181505,12208,244931,12978,12102
1387658237811, 26,44,43,885174,13400,10358,69702,7249,12223,9805,3660
1387658238802, 26,44,43,1173274,108843,5219,51052,3718,40424,3307,9070
1387658239809, 26,44,43,193731,135267,8944,98596,18318,46597,3786,965
1387658240804, 26,44,43,2207412,362299,43749,93831,18088,51572,22709,9951
1387658241791, 26,44,43,90041,58375,2019,47488,2660,27349,1944,913
1387658242782, 26,44,43,25817,7035,7379,10026,3126,9946,3267,1179
1387658243794, 26,44,43,502033,88966,17701,20161,7164,14258,4975,2826
1387658244781, 26,44,43,999134,20134,4535,24971,9591,12606,9015,2045
1387658245788, 26,44,43,1515600,1074841,762233,253409,144932,130569,110453,17383
1387658246779, 26,44,43,1423255,91390,29488,89531,43279,19181,24880,7810
1387658247770, 0,29,53,796626,147455,12670,94459,8979,54712,8243,3392
1387658248765, 0,27,51,584297,326410,16831,48630,24988,36108,26368,4986
1387658249752, 0,27,40,1311396,116977,9373,8506,20853,108488,4189,3388
1387658250760, 0,43,47,899849,26573,32670,21670,11903,120719,7154,3240
1387658251735, 26,43,47,23955,2679,3160,6153,645,4945,425,86
1387658252758, 26,43,47,369176,166187,141320,140775,63339,52017,30674,55718
1387658253749, 51,43,47,1246957,206603,58026,144495,127730,115401,104387,62580
1387658254741, 25,43,47,123004,49704,17351,12030,7107,3815,1326,742
1387658255717, 25,43,47,94009,20140,2006,2436,784,236,106,33
1387658256724, 25,43,47,690992,50988,4954,118588,27870,22941,3100,5472
1387658257715, 26,43,47,306167,137220,4298,4862,4389,5478,1810,1382
1387658258722, 0,37,48,1248438,77125,18555,41772,9022,10868,14364,4635
1387658259713, 0,38,60,1394946,205950,40349,183860,30082,52131,24251,3360
1387658260720, 0,27,70,1348873,161143,48497,34193,18736,43359,39004,1834
1387658261711, 26,27,70,842104,430468,407437,274039,29364,232102,143787,44638
1387658262702, 51,27,70,919604,387989,17190,125787,51055,88636,119146,37977
1387658263698, 51,27,70,589071,25585,36358,10315,27760,41664,37154,20862
1387658264701, 51,27,70,1203775,146481,13781,93486,115309,182522,181999,70685
1387658265692, 51,27,70,664983,217335,197569,71647,94736,222503,215289,88321
1387658266683, 51,27,70,295802,25454,4598,8184,24364,9858,21159,9598
1387658267658, 25,27,70,169,136,26,9,11,14,5,3
1387658268665, 25,27,70,3992,1462,462,774,248,233,120,16
1387658269672, 51,27,70,1539219,761711,152213,160094,398717,106325,14863,8590
1387658270668, 0,13,81,570353,80643,127321,32844,22170,24983,3913,4602
1387658271672, 0,17,77,1808973,439950,170250,74286,173315,131302,32988,30751
1387658272663, 0,26,66,1265482,1223064,250553,216313,288198,752391,130168,43944
1387658273654, 0,23,63,1193389,380654,49929,57919,59401,46094,22544,18692
1387658274649, 26,23,63,123032,9888,1008,461,1112,498,582,125
1387658275652, 0,21,54,269310,251194,26667,98650,73772,28977,40274,10221
1387658276643, 0,21,56,1175914,181059,53315,58630,44691,50961,24889,14060
1387658277639, 26,21,56,1859743,260255,102190,57543,65825,29183,48779,17485
1387658278642, 26,21,56,765531,331534,247872,174970,208269,207628,79205,76870
1387658279633, 26,21,56,623602,22274,23735,15826,9688,12740,10823,3886
1387658280624, 26,21,56,1854830,114690,91948,65369,88800,14637,10517,8137
1387658281635, 51,21,56,1425403,110223,202027,98728,162550,203965,151605,122098
1387658282610, 25,21,56,1182772,149058,16373,8548,6372,5663,1614,817
1387658283614, 51,21,56,387142,106129,22273,21875,22415,25678,25415,60919
1387658284605, 51,21,56,544321,89797,12338,46815,36692,7350,18433,21221
1387658285612, 26,21,56,902990,706009,27450,58866,130116,64210,216809,143248
1387658286607, 26,21,56,334555,154508,376594,417929,198648,162577,212067,148383
1387658287594, 26,21,56,234682,21694,25963,15674,4795,7655,7676,7856
1387658288585, 26,21,56,724690,63685,45352,34858,19382,45144,11951,32467
1387658289598, 26,21,56,1808496,488693,163233,287489,435889,170351,170254,121037
1387658290573, 0,8,56,184996,39970,1848,11490,17305,2917,1595,721
1387658291576, 51,8,56,1013017,91644,66500,8430,41648,22531,17687,16885
1387658292567, 51,8,56,1529510,293491,187911,220973,397859,329730,95820,74012
1387658293558, 51,8,56,866432,68804,19937,30730,45481,26049,8256,6350
1387658294549, 0,13,64,266207,43778,27799,28401,13374,24583,7805,1976
1387658295557, 0,23,64,3067770,104070,32163,26235,20162,55880,19468,8560
1387658296548, 0,14,70,68063,36748,34076,17281,11247,4430,3613,2468
1387658297555, 51,14,70,1242038,360605,127648,123710,19825,34543,20624,11775
1387658298550, 51,14,70,170743,293409,111706,64102,273541,99111,134966,56419
1387658299537, 0,13,81,1324864,798562,356691,793197,195335,61929,24117,12860
1387658300528, 0,4,70,840442,70913,3190,11385,10419,5486,1902,1130
1387658301520, 0,1,69,131360,19318,4708,2207,1675,1671,337,398
1387658302527, 0,1,57,626015,362909,30646,58618,19228,14946,13999,5772
1387658303518, 0,1,54,860964,143796,99609,7316,19661,14348,10542,6023
1387658304525, 0,1,54,2110085,664298,89126,106349,202276,37155,42139,17505
1387658305516, 0,1,53,2168267,1964499,487987,376617,924873,619572,263567,105303
1387658306511, 51,1,53,575824,136299,15552,34581,15030,8403,9298,7104
1387658307515, 51,1,53,1183434,1241614,201173,28666,235712,220809,54345,26523
1387658308507, 51,1,53,1542072,69731,59029,67775,103279,72839,38192,23229
1387658309466, 25,1,53,2774,832,361,234,129,63,33,15
1387658310473, 25,1,53,5856,5204,4632,3729,6115,12084,7788,1663
1387658311484, 25,1,53,665050,87466,16837,9568,23003,15508,15824,5975
1387658312475, 0,7,63,185479,14878,4878,17153,6887,2953,2313,502
1387658313478, 0,7,61,1576860,406602,176526,68815,29199,41589,94975,13549
1387658314470, 26,7,61,1612348,631935,189258,84877,30403,19109,14525,4731
1387658315465, 26,7,61,1253703,56451,7211,12088,4514,4370,1271,1618
1387658316468, 0,11,67,665834,112570,54936,45695,49196,20261,10664,6773
1387658317443, 0,8,64,32800,7588,956,694,1553,1372,418,112
1387658318450, 0,8,63,773865,33585,14204,14125,8678,5109,2165,841
1387658319442, 0,4,53,516334,115909,12846,10014,14329,6468,3538,3731
1387658320433, 0,10,50,3515,11019,4324,1997,2883,3239,443,163
1387658321440, 0,7,56,2216450,623544,77798,119684,13895,62377,15332,12744
1387658322431, 0,14,53,2086098,98934,36051,44968,31004,41168,9506,3272
1387658323438, 0,21,64,1080132,323575,26461,331637,69799,96296,17205,4320
1387658324414, 0,17,70,134811,26086,28854,8806,9432,6655,3343,3574
1387658325421, 0,21,78,1010497,138720,111734,39872,23992,40580,37554,3960
1387658326417, 0,16,84,151797,7037,6507,4642,1822,1684,975,455
1387658327420, 0,13,77,2316370,573725,114411,86642,39605,58430,15879,23292
1387658328395, 0,13,69,46008,9521,1106,3002,1895,1527,1113,895
1387658329402, 0,13,66,139940,22575,14459,957,4564,4488,4557,3302
1387658330397, 0,10,53,960266,257504,30981,24437,16070,20039,10731,5831
1387658331384, 0,11,56,525352,66984,28726,17358,13923,10528,5234,1223
1387658332392, 25,11,56,1323208,163412,14740,40663,8277,25092,6022,2083
1387658333351, 25,11,56,37,23,11,5,3,1,1,0
1387658334394, 51,11,56,973842,341127,110827,359263,98906,76515,31373,55707
1387658335381, 51,11,56,838327,207702,212365,194977,50662,21282,13623,15924
1387658336344, 25,11,56,31,3,0,3,0,0,0,0
1387658337347, 25,11,56,31612,12294,1512,678,994,354,148,43
1387658338371, 25,11,56,263524,405293,421785,420215,302685,49903,23501,7495
1387658339362, 0,13,63,996770,148334,57538,127500,46770,45093,16995,12692
1387658340353, 0,8,63,1799023,558424,128916,146621,111875,45229,29325,20887
1387658341344, 0,10,74,2722311,124034,26512,120701,36660,21564,8002,6291
1387658342336, 0,10,75,1795964,64022,35496,8010,5115,10355,2085,4675
1387658343331, 0,4,60,53528,53979,4811,4259,7116,3386,2727,1947
1387658344334, 0,8,56,354359,116076,15808,33298,40386,14758,7457,5329
1387658345326, 0,11,53,793659,36354,24328,6225,11861,9587,2033,906
1387658346317, 0,3,44,155139,48579,6259,3420,1609,1785,2102,307
1387658347308, 0,1,43,117128,49333,3205,2038,1571,1248,2153,439
1387658348315, 0,1,37,2211918,991070,70192,64733,167176,77019,20910,10727
1387658349306, 26,1,37,1742040,165056,39959,32243,23658,17731,3813,2068
1387658350313, 51,1,37,381250,200676,3076,48982,41289,67086,27152,10971
1387658351304, 51,1,37,537790,71177,35651,11603,24631,21734,6828,6509
1387658352296, 25,1,37,57348,4666,3100,4710,6635,6335,7502,10791
1387658353255, 0,10,41,2,0,0,0,0,0,0,0
1387658354262, 0,23,43,221,335,39,72,31,80,160,115
1387658355285, 0,40,56,1171566,399811,199716,125700,112403,180607,87387,35400
1387658356276, 0,43,64,51706,37403,9356,12183,12665,5889,4569,988
1387658357287, 26,43,64,986498,115563,37973,17936,12793,16808,6951,5367
1387658358275, 26,43,64,387595,978914,415561,326634,284993,160000,125157,141633
1387658359267, 51,43,64,505090,96005,29021,97758,26218,24644,26572,37962
1387658360258, 51,43,64,209608,44537,23127,53805,12846,40776,16340,7413
1387658361265, 26,43,64,176159,110163,24130,27094,16679,54650,33856,11375
1387658362256, 26,43,64,1403700,339530,106465,156161,68561,31695,73966,27993
1387658363251, 26,43,64,136354,82171,5638,14274,5524,5281,13452,8773
1387658364255, 51,43,64,511027,110530,46323,36519,12061,16536,4619,23231
1387658365246, 26,43,64,512558,56778,60022,20473,30818,17539,21548,10037
1387658366241, 51,43,64,1171460,389243,26053,127020,76935,48920,69963,110740
1387658367228, 26,43,64,210022,59380,17272,132101,24243,14668,6887,14397
1387658368235, 26,43,64,233041,75653,5968,11355,53300,38544,17205,28707
1387658369227, 51,43,64,259157,119003,8936,10552,23136,12018,23340,15363
1387658370222, 26,43,64,1102738,55774,141112,73809,63861,133437,125731,93630
1387658371225, 51,43,64,731316,104071,249725,151967,129954,478831,295562,587465
1387658372184, 25,43,64,160,143,50,8,3,3,1,0
1387658373195, 25,43,64,28309,9244,5301,2544,1634,1842,767,461
1387658374214, 51,43,64,1386693,310741,97138,196314,43677,103838,103178,40286
1387658375189, 26,43,64,469743,64641,26715,87263,31873,23833,26304,15209
1387658376197, 0,26,57,178488,173937,46730,41624,25674,24935,10594,2448
1387658377189, 0,23,54,171643,270211,43700,12514,23182,40768,27387,2137
1387658378180, 0,20,37,1112572,701107,25746,23019,54300,118591,135151,8338
1387658379187, 26,20,37,1001415,28474,30673,26595,16985,60135,51205,4529
1387658380178, 26,20,37,818272,31122,13395,27615,10657,16641,18883,23627
1387658381169, 51,20,37,704165,182491,43069,91776,47977,50673,43039,35077
1387658382176, 25,20,37,106826,54662,462004,891724,1095000,749612,108925,25123
1387658383172, 51,20,37,523690,1394801,1820344,1065518,248832,330590,104025,46939
1387658384159, 51,20,37,560184,130316,4946,5377,46147,59270,21699,28850
1387658385166, 26,20,37,1338684,1348401,306517,342512,226518,332305,138628,82293
1387658386157, 26,20,37,2312931,380371,127316,61602,26217,41202,35845,7050
1387658387152, 26,20,37,569671,91677,94734,209605,220528,88210,53159,66025
1387658388139, 51,20,37,111424,45381,9404,5059,12264,16144,5902,8380
1387658389131, 51,20,37,1358714,176561,13304,48381,23002,26577,24072,46127
1387658390142, 51,20,37,2481522,1003809,66055,184829,100243,77228,22974,14496
1387658391117, 25,20,37,53755,40051,15153,7001,2780,4010,3684,2614
1387658392120, 51,20,37,1046952,45511,26061,116637,58537,100133,35645,11289
1387658393111, 26,20,37,118731,122214,61628,27038,25666,18736,18161,16002
1387658394103, 51,20,37,473915,21451,9230,4942,9158,9923,16328,1290
1387658395095, 25,20,37,11837,1449,912,1034,526,665,507,489
1387658396102, 51,20,37,670888,475981,218608,254535,96499,159459,87350,48712
1387658397093, 51,20,37,1865246,20751,77425,40528,51405,43089,46883,15179
1387658398100, 51,20,37,1371529,101913,29043,151494,138909,165020,98186,17722
1387658399091, 0,13,43,57493,41868,18816,21293,793,2849,3020,1475
1387658400082, 0,20,37,710572,23274,3727,3900,10232,7513,13556,4985
1387658401074, 0,21,38,911495,68688,9578,6886,5571,16259,9771,5906
1387658402081, 0,21,48,1118284,372230,56382,23921,22702,57485,23667,11760
1387658403072, 0,35,43,903437,790339,498046,85650,186057,313526,81890,21933
1387658404063, 0,38,43,449516,30400,8125,6623,27864,17185,12991,1834
1387658405074, 0,30,56,296865,111549,107017,36605,23152,23077,25961,11012
1387658406061, 0,40,60,917011,73056,21070,18280,30222,42793,35014,14760
1387658407052, 0,30,54,1262235,231384,20349,61570,94934,21897,18736,7948
1387658408043, 0,26,61,46726,31226,19901,10662,20507,11397,9390,6548
1387658409051, 0,27,56,1400372,103645,55333,26284,17301,21828,11973,6447
1387658410042, 0,16,53,653256,234055,14566,35585,31723,20863,13650,5323
1387658411033, 0,17,63,1110953,49965,41244,58284,52098,15090,19795,10645
1387658412045, 0,10,54,2010983,415365,67347,12772,71688,25698,44671,33168
1387658413020, 0,7,56,179747,67050,28628,32255,13731,8718,11103,6163
1387658414024, 0,4,67,746101,237513,114615,134531,71871,30480,17545,26866
1387658415015, 0,1,63,1825601,1047824,263562,210933,87132,52065,62935,65105
1387658416010, 0,1,74,566713,34844,16827,11415,6629,3986,8754,3051
1387658417013, 0,8,69,2337801,490870,62546,381375,302497,223684,54722,98521
1387658418004, 0,10,61,541568,147334,22099,32848,45427,16904,18828,8881
1387658418995, 0,13,53,2256837,788766,29390,97528,54752,48412,76255,22058
1387658420002, 0,17,48,2616950,147227,35396,17806,22841,25274,9439,9679
1387658420993, 0,11,48,305205,92224,5927,56366,46829,13781,26142,6254
1387658421969, 0,4,51,356621,19419,3580,4756,1896,871,625,366
1387658422976, 0,10,56,565766,9028,1984,1147,1767,1436,1382,1425
1387658423967, 0,3,56,304038,155254,29446,16011,12411,7813,3835,2635
1387658424974, 0,7,57,758386,111396,71265,23536,31874,30758,12384,7949
1387658425965, 0,17,54,359700,197130,48924,38573,54302,46928,12397,15495
1387658426956, 0,14,60,695729,25634,12252,4201,4562,3481,5347,1440
1387658427964, 0,24,60,1524457,1390632,482463,163125,593493,362357,89666,42196
1387658428956, 0,24,54,763514,77343,20933,13686,17753,14924,15234,4616
1387658429947, 0,17,53,879151,140290,23103,15266,7439,10144,9481,5647
1387658430938, 0,16,54,504736,52553,14863,34875,10957,6389,11325,8185
1387658431945, 0,4,60,1329831,621576,164279,169635,39243,31248,28743,13319
1387658432936, 0,10,56,79023,61360,1505,20710,12883,22155,68303,38537
1387658433928, 0,16,51,740290,56364,2300,6807,12011,10950,8454,7770
1387658434935, 0,17,37,1075214,503375,27986,35718,13096,46200,30562,18090
1387658435942, 51,17,37,2202936,1217517,210625,612775,614623,911421,978503,609182
1387658436917, 51,17,37,777282,74287,137381,44120,18904,17280,13538,8278
1387658437876, 25,17,37,38,8,3,1,1,1,0,0
1387658438903, 25,17,37,12369,1993,951,2437,921,814,726,494
1387658439907, 25,17,37,586401,437723,14172,37375,44386,15308,9820,11314
1387658440898, 0,21,34,283157,219532,26618,46436,17894,16215,26232,14568
1387658441905, 0,10,35,1184480,1038593,89150,304547,153505,57988,76931,37781
1387658442896, 51,10,35,668038,93000,39428,14904,51590,24142,13126,8355
1387658443855, 25,10,35,101,21,0,1,4,8,7,4
1387658444898, 51,10,35,503092,843461,199434,118256,164196,73275,60876,32162
1387658445885, 51,10,35,1454573,108180,96176,62058,34971,12674,9118,1574
1387658446878, 51,10,35,747169,48773,10603,10708,5721,12531,5152,3474
1387658447853, 0,16,50,4992,421,187,724,500,494,674,146
1387658448864, 0,23,63,44570,11935,5634,5898,2800,4878,12952,4687
1387658449851, 0,27,66,113725,16361,4463,3247,2310,2941,2948,1460
1387658450858, 0,40,63,981706,549809,128453,30868,25347,120565,129160,23576
1387658451849, 0,30,69,859292,70403,114797,73114,25119,31572,47538,38976
1387658452857, 0,27,70,1742475,266064,215156,58716,37583,65999,71660,21676
1387658453848, 0,27,64,603554,101244,13186,12489,12175,17866,3927,5740
1387658454839, 0,16,61,643984,59093,5681,4044,3436,2496,2701,2431
1387658455834, 0,17,48,685669,39664,8288,13938,23764,10430,16554,8966
1387658456825, 0,11,50,1136795,33097,32037,17921,18346,4417,7501,11386
1387658457812, 0,1,67,535087,32267,43163,14963,5059,2990,8287,4777
1387658458819, 0,13,67,1011122,162543,24326,15476,89969,29562,53050,14134
1387658459827, 0,11,67,1653397,708631,80738,229052,172618,145341,105636,70653
1387658460818, 0,20,67,841525,218198,201721,103152,49209,91125,101819,34755
1387658461809, 0,23,66,170699,41901,72137,39678,25116,7238,19150,6269
1387658462800, 0,27,69,228130,119497,20942,18147,19402,44314,71587,55292
1387658463807, 0,29,75,443513,443886,176726,119964,92903,131372,51581,56497
1387658464783, 0,24,69,554879,39612,23385,5367,6887,6589,2016,1304
1387658465791, 51,24,69,1060539,57596,29982,21552,42389,53164,19444,11862
1387658466782, 51,24,69,261524,307980,75317,12055,60851,65041,116481,31546
1387658467773, 26,24,69,733236,116678,60315,67567,18929,8036,3623,2653
1387658468764, 26,24,69,953122,71199,2845,8446,10154,4491,476,225
1387658469787, 80,24,69,2165990,425599,116872,152431,131099,221264,123200,131184
1387658470778, 80,24,69,585460,348340,145448,218301,166184,109211,37422,32780
1387658471769, 55,24,69,1958776,138131,62151,92196,43235,23990,65025,56573
1387658472761, 55,24,69,1785637,591011,203349,374098,359109,446325,240780,113465
1387658473768, 200,0,0,1499906,593406,200930,587192,236579,123042,103875,33792
1387658474759, 200,0,0,1643092,963075,349507,298921,222442,159858,119097,62729
1387658475750, 200,0,0,658039,353303,130693,87351,43810,90242,76040,57587
1387658476745, 25,0,0,948363,158293,34952,60181,12691,2550,2149,574
1387658477736, 51,0,0,2252862,78071,28466,57984,45969,31014,13597,7405
1387658478739, 51,0,0,2211936,383597,50738,32481,90285,80643,98271,324779
1387658479731, 26,0,0,789733,261498,9984,53532,68789,19543,7316,12526
1387658480722, 0,0,0,233578,96969,74863,48408,24801,12859,16291,15173
1387658481714, 0,0,0,1223128,51898,12758,3118,12918,1636,3568,876
1387658482721, 0,0,0,2605094,1222093,80724,141178,88340,34608,59460,24864
1387658483713, 0,48,54,913120,330898,138764,12700,97766,30496,29796,13722
1387658484704, 0,50,63,586062,132907,95178,8940,11037,9227,14312,10342
1387658485699, 0,74,74,411181,42773,80501,13637,13332,22447,4515,4616
1387658486686, 0,100,66,96060,11454,2314,4454,3533,2263,1555,960
1387658487693, 0,94,64,2223741,1044178,256435,86785,23644,89131,73539,31309
1387658488704, 0,100,77,1374025,103249,149839,386733,41547,222794,47524,18582
1387658489692, 0,100,60,1404989,214173,46735,45479,27916,39218,33772,14873
1387658490667, 0,91,54,163461,58752,15929,2043,1071,9557,3719,1864
1387658491658, 0,100,54,55014,11109,3000,1912,1441,4195,2691,721
1387658492669, 0,88,47,1073307,53571,49899,12319,15338,13372,11309,5828
1387658493672, 0,80,48,858569,399846,137854,78603,122643,44338,31747,12651
1387658494663, 0,63,38,1426647,1066949,59683,65670,90656,43385,37792,24336
1387658495654, 0,48,35,1019409,148076,35008,2613,7291,15132,21928,12976
1387658496646, 0,56,14,262528,146270,14974,12496,22358,40761,29997,6327
1387658497653, 51,56,14,1675818,616222,34205,206223,99710,80748,15687,7262
1387658498644, 0,78,26,1046603,29027,21311,53593,8897,35590,6363,2924
1387658499640, 0,93,40,256634,45316,11463,8292,9643,6805,3061,4092
1387658500643, 0,100,54,2813815,158933,19368,163408,15688,56379,61348,13488
1387658501634, 0,91,64,735372,460901,131732,68679,50805,67368,25660,11630
1387658502630, 51,91,64,281421,31006,21266,4008,3376,13977,3084,1327
1387658503617, 0,69,51,1482528,203669,67217,25708,57423,20438,17587,32366
1387658504624, 0,60,64,1219693,374914,285272,109255,43383,36069,54561,68284
1387658505615, 0,51,40,619223,599382,29064,43170,88526,55189,114564,26805
1387658506606, 0,38,41,256172,171465,62137,13634,6423,10112,11204,4639
1387658507597, 0,34,35,353913,41031,2857,6130,3915,2128,1077,885
1387658508589, 0,37,23,409231,88688,17735,14890,8920,7212,1918,2481
1387658509580, 0,27,23,430213,97951,6953,4399,17950,4985,5233,1886
1387658510587, 0,40,29,261736,50745,47487,8488,7780,11031,8956,9486
1387658511562, 0,56,53,47785,1363,421,3664,959,860,939,255
1387658512569, 0,63,57,467912,27625,12232,6807,11674,4321,4649,1972
1387658513576, 0,81,77,817904,86363,19930,50259,16260,30006,13438,17719
1387658514572, 0,83,64,1399404,89614,14475,27801,30051,15508,13969,5346
1387658515559, 0,81,51,608797,20846,1691,11948,6300,5535,4911,2492
1387658516551, 0,75,44,75007,26681,4311,3274,1258,1985,978,647
1387658517558, 0,61,23,1256177,299355,2762,29807,40782,20887,18516,11721
1387658518553, 0,53,24,1126020,647911,215150,28216,27209,55971,74424,22821
1387658519557, 0,64,29,408409,246043,295311,339075,393644,298659,31578,23235
1387658520548, 0,78,26,438332,118724,19109,8801,13789,23830,18241,9781
1387658521539, 0,74,41,46309,47228,12876,6049,7493,3282,3025,2817
1387658522530, 0,81,43,1363793,117979,31283,27475,10728,18764,12545,11590
1387658523521, 0,63,37,997518,111492,39539,9801,14638,12564,20975,4918
1387658524528, 0,50,47,1550872,324364,109014,60949,41229,29489,48612,37380
1387658525520, 0,66,48,814755,86478,17811,23907,12439,21381,11562,7718
1387658526511, 0,74,27,105435,44277,2724,2089,4868,9229,2539,2577
1387658527503, 0,78,40,592008,59624,42953,29414,14578,15399,17556,8429
1387658528513, 0,100,40,30022,18185,17577,11457,28493,25257,5037,7563
1387658529504, 0,88,40,172044,10397,5234,527,3022,1130,1003,423
1387658530492, 0,74,54,190478,53757,12215,7165,10660,5482,2563,1408
1387658531483, 0,69,54,74042,24567,17827,9604,1826,5608,1443,1111
1387658532494, 0,37,56,1102234,878845,338397,152513,14886,34055,19254,23248
1387658533497, 25,37,56,1331455,352510,356430,118977,235949,412192,57931,62286
1387658534473, 26,37,56,731532,53380,3595,7338,3879,6414,2589,1164
1387658535481, 0,27,61,398485,79434,17909,42735,15774,5583,6658,5246
1387658536472, 0,23,54,455578,118519,7537,11696,5199,7024,8521,3900
1387658537467, 0,17,37,1714771,183996,11503,37685,47111,15673,51665,27779
1387658538454, 0,21,14,952115,177940,9403,5327,7450,6224,13287,6454
1387658539449, 0,38,7,230039,42975,19066,978,8084,10488,5190,4639
1387658540456, 26,38,7,1778095,333210,26364,94552,143489,86792,28220,12617
1387658541444, 80,38,7,2035077,59325,16160,36117,30408,61027,32500,34271
1387658542435, 54,38,7,242355,129487,986,6920,36886,42970,38696,16615
1387658543442, 55,38,7,74513,56660,6011,14132,12116,20835,9422,3653
1387658544433, 51,38,7,549266,318031,192896,123322,48907,9107,5867,5155
1387658545440, 25,38,7,530896,897269,267739,177360,206815,405100,58831,34886
1387658546415, 0,54,29,54618,7100,6339,11403,7585,4632,3256,3725
1387658547423, 0,48,26,836595,543006,69626,22448,74517,22904,24014,15383
1387658548414, 0,56,35,482646,119988,8029,14885,6636,10486,10483,6815
1387658549405, 0,53,43,227610,61183,44134,14602,15392,15288,11187,3398
1387658550412, 0,56,30,1409112,199627,39016,65993,28839,88634,19391,4623
1387658551404, 0,75,38,194875,200868,38684,36708,49202,46387,24677,26061
1387658552395, 0,75,43,1984808,613578,177930,32148,80849,58383,21417,39665
1387658553387, 0,78,50,1301616,54070,41609,64725,15545,27983,3440,4643
1387658554378, 0,81,47,305359,17951,5682,2880,7666,10216,1879,806
1387658555385, 0,61,38,538709,109593,13919,1244,6159,3467,6329,3733
1387658556376, 0,64,37,581666,55221,3844,15090,19904,7310,2286,691
1387658557367, 0,51,10,1469676,120183,6405,9094,11044,8903,5074,953
1387658558374, 0,35,17,1186505,172024,104588,8042,28631,22549,6682,14052
1387658559366, 55,35,17,1738804,197917,14526,8368,6896,16829,22051,5572
1387658560357, 80,35,17,691954,78813,49893,26010,93357,22562,8986,7034
1387658561364, 80,35,17,1230234,2936443,67790,842202,552669,553100,171232,276489
1387658562359, 80,35,17,761107,500058,86730,370708,121218,604367,207554,139336
1387658563346, 200,0,0,439456,342202,34557,128742,50896,86176,44777,45556
1387658564337, 200,0,0,132938,18612,38090,66553,62796,22955,21633,24472
1387658565345, 200,0,0,1705051,940935,450476,242886,72236,179883,111059,86743
1387658566336, 200,0,0,73587,16957,14668,7236,37389,42520,16825,30201
1387658567327, 200,0,0,9825,28123,10609,22709,21295,35653,14640,11096
1387658568318, 200,0,0,88342,31683,2854,2194,1318,2634,3775,2673
1387658569326, 200,0,0,1152844,92140,102281,170136,54274,67115,48024,15264
